"Cue","Target","AFS","FSG","COS"
"boatman","boate",0.0384615384615385,NA,NA
"boatman","clean",0.0384615384615385,NA,NA
"boatman","drive",0.115384615384615,NA,NA
"boatman","explore",0.0192307692307692,NA,NA
"boatman","fish",0.0961538461538462,NA,NA
"boatman","fix",0.0192307692307692,NA,NA
"boatman","friend",0.0192307692307692,NA,NA
"boatman","guide",0.0192307692307692,NA,NA
"boatman","harm",0.0192307692307692,NA,NA
"boatman","heal",0.0192307692307692,NA,NA
"boatman","help",0.0192307692307692,NA,NA
"boatman","instruct",0.0384615384615385,NA,NA
"boatman","listen",0.0192307692307692,NA,NA
"boatman","look",0.0192307692307692,NA,NA
"boatman","maintain",0.0192307692307692,NA,NA
"boatman","move",0.0192307692307692,NA,NA
"boatman","operate",0.0192307692307692,NA,NA
"boatman","order",0.0192307692307692,NA,NA
"boatman","pay",0.0192307692307692,NA,NA
"boatman","play",0.0192307692307692,NA,NA
"boatman","pleasure",0.0192307692307692,NA,NA
"boatman","ride",0.0384615384615385,NA,NA
"boatman","row",0.0192307692307692,NA,NA
"boatman","sail",0.0769230769230769,NA,NA
"boatman","scrubb",0.0192307692307692,NA,NA
"boatman","steer",0.0384615384615385,NA,NA
"boatman","take",0.0384615384615385,NA,NA
"boatman","talk",0.0192307692307692,NA,NA
"boatman","transport",0.0576923076923077,NA,NA
"boatman","travel",0.0192307692307692,NA,NA
"boatman","work",0.0192307692307692,NA,NA
"boatman","wrestle",0.0192307692307692,NA,NA
"bobsleigh","build",0.03125,NA,NA
"bobsleigh","buy",0.015625,NA,NA
"bobsleigh","carry",0.046875,NA,NA
"bobsleigh","celebrate",0.015625,NA,NA
"bobsleigh","compete",0.0625,NA,NA
"bobsleigh","construction",0.015625,NA,NA
"bobsleigh","cover",0.015625,NA,NA
"bobsleigh","crash",0.015625,NA,NA
"bobsleigh","drive",0.0625,NA,NA
"bobsleigh","play",0.015625,NA,NA
"bobsleigh","protect",0.015625,NA,NA
"bobsleigh","pull",0.015625,NA,NA
"bobsleigh","race",0.046875,NA,NA
"bobsleigh","ride",0.1875,NA,NA
"bobsleigh","rode",0.015625,NA,NA
"bobsleigh","run",0.015625,NA,NA
"bobsleigh","shield",0.015625,NA,NA
"bobsleigh","sit",0.015625,NA,NA
"bobsleigh","sl",0.015625,NA,NA
"bobsleigh","sled",0.09375,NA,NA
"bobsleigh","sledge",0.015625,NA,NA
"bobsleigh","sleigh",0.015625,NA,NA
"bobsleigh","slide",0.0625,NA,NA
"bobsleigh","steer",0.03125,NA,NA
"bobsleigh","tow",0.015625,NA,NA
"bobsleigh","transport",0.046875,NA,NA
"bobsleigh","travel",0.046875,NA,NA
"bobsleigh","twist",0.015625,NA,NA
"bobsleigh","weapon",0.015625,NA,NA
"bodice","buy",0.024390243902439,NA,NA
"bodice","change",0.024390243902439,NA,NA
"bodice","clean",0.0731707317073171,NA,NA
"bodice","dry",0.024390243902439,NA,NA
"bodice","fasten",0.024390243902439,NA,NA
"bodice","feel",0.024390243902439,NA,NA
"bodice","fold",0.024390243902439,NA,NA
"bodice","hang",0.024390243902439,NA,NA
"bodice","hold",0.024390243902439,NA,NA
"bodice","impress",0.024390243902439,NA,NA
"bodice","look",0.0487804878048781,NA,NA
"bodice","loosen",0.024390243902439,NA,NA
"bodice","love",0.024390243902439,NA,NA
"bodice","measure",0.024390243902439,NA,NA
"bodice","rip",0.024390243902439,NA,NA
"bodice","sell",0.024390243902439,NA,NA
"bodice","sew",0.024390243902439,NA,NA
"bodice","shape",0.024390243902439,NA,NA
"bodice","style",0.024390243902439,NA,NA
"bodice","tighten",0.0731707317073171,NA,NA
"bodice","unfasten",0.024390243902439,NA,NA
"bodice","wash",0.024390243902439,NA,NA
"bodice","wear",0.341463414634146,NA,NA
"body","bear",0.00826446280991736,NA,NA
"body","beat",0.00826446280991736,NA,NA
"body","bend",0.0165289256198347,NA,NA
"body","break",0.00826446280991736,NA,NA
"body","breathe",0.0165289256198347,NA,NA
"body","care",0.00826446280991736,NA,NA
"body","check",0.00826446280991736,NA,NA
"body","clean",0.0165289256198347,NA,NA
"body","communicate",0.00826446280991736,NA,NA
"body","dance",0.0330578512396694,NA,NA
"body","die",0.00826446280991736,NA,NA
"body","eat",0.0330578512396694,NA,NA
"body","examine",0.00826446280991736,NA,NA
"body","excite",0.00826446280991736,NA,NA
"body","exercise",0.0247933884297521,0.027,NA
"body","exploit",0.00826446280991736,NA,NA
"body","feed",0.0165289256198347,NA,NA
"body","gain",0.00826446280991736,NA,NA
"body","give",0.00826446280991736,NA,NA
"body","groom",0.00826446280991736,NA,NA
"body","grow",0.00826446280991736,NA,NA
"body","harm",0.00826446280991736,NA,NA
"body","heal",0.00826446280991736,NA,NA
"body","hear",0.00826446280991736,NA,NA
"body","hit",0.00826446280991736,NA,NA
"body","hold",0.00826446280991736,NA,NA
"body","hug",0.0413223140495868,NA,NA
"body","hurt",0.00826446280991736,NA,NA
"body","jog",0.00826446280991736,NA,NA
"body","jump",0.0330578512396694,NA,NA
"body","kiss",0.00826446280991736,NA,NA
"body","learn",0.00826446280991736,NA,NA
"body","lie",0.00826446280991736,NA,NA
"body","life",0.00826446280991736,NA,NA
"body","live",0.0247933884297521,NA,NA
"body","lose",0.00826446280991736,NA,NA
"body","love",0.0165289256198347,NA,NA
"body","maintain",0.00826446280991736,NA,NA
"body","model",0.00826446280991736,NA,NA
"body","move",0.0413223140495868,NA,NA
"body","nourish",0.00826446280991736,NA,NA
"body","paint",0.00826446280991736,NA,NA
"body","pierce",0.00826446280991736,NA,NA
"body","play",0.0413223140495868,NA,NA
"body","pump",0.00826446280991736,NA,NA
"body","push",0.00826446280991736,NA,NA
"body","run",0.0495867768595041,NA,NA
"body","see",0.00826446280991736,NA,NA
"body","sex",0.0165289256198347,0.014,NA
"body","sit",0.0413223140495868,NA,NA
"body","sleep",0.0495867768595041,NA,NA
"body","speak",0.00826446280991736,NA,NA
"body","spray",0.00826446280991736,NA,NA
"body","stand",0.0165289256198347,NA,NA
"body","stomp",0.00826446280991736,NA,NA
"body","surgery",0.00826446280991736,NA,NA
"body","survive",0.00826446280991736,NA,NA
"body","swim",0.00826446280991736,NA,NA
"body","talk",0.00826446280991736,NA,NA
"body","tattoo",0.00826446280991736,NA,NA
"body","think",0.00826446280991736,NA,NA
"body","touch",0.00826446280991736,NA,0.142740519
"body","travel",0.00826446280991736,NA,NA
"body","twist",0.00826446280991736,NA,NA
"body","walk",0.0661157024793388,NA,NA
"body","workout",0.00826446280991736,0.014,NA
"body","write",0.0165289256198347,NA,NA
"bodybuilder","act",0.0175438596491228,NA,NA
"bodybuilder","admire",0.0175438596491228,NA,NA
"bodybuilder","build",0.0175438596491228,NA,NA
"bodybuilder","bulk",0.0175438596491228,NA,NA
"bodybuilder","compete",0.0350877192982456,NA,NA
"bodybuilder","converse",0.0175438596491228,NA,NA
"bodybuilder","demonstrate",0.0175438596491228,NA,NA
"bodybuilder","develop",0.0350877192982456,NA,NA
"bodybuilder","drink",0.0175438596491228,NA,NA
"bodybuilder","eat",0.0701754385964912,NA,NA
"bodybuilder","educate",0.0175438596491228,NA,NA
"bodybuilder","exercise",0.12280701754386,NA,NA
"bodybuilder","flex",0.0175438596491228,NA,NA
"bodybuilder","grab",0.0175438596491228,NA,NA
"bodybuilder","grow",0.0175438596491228,NA,NA
"bodybuilder","inspire",0.0526315789473684,NA,NA
"bodybuilder","learn",0.0175438596491228,NA,NA
"bodybuilder","lift",0.12280701754386,NA,NA
"bodybuilder","look",0.0350877192982456,NA,NA
"bodybuilder","model",0.0350877192982456,NA,NA
"bodybuilder","perform",0.0175438596491228,NA,NA
"bodybuilder","pose",0.0175438596491228,NA,NA
"bodybuilder","promote",0.0175438596491228,NA,NA
"bodybuilder","protect",0.0175438596491228,NA,NA
"bodybuilder","pullup",0.0175438596491228,NA,NA
"bodybuilder","role",0.0175438596491228,NA,NA
"bodybuilder","run",0.0175438596491228,NA,NA
"bodybuilder","take",0.0175438596491228,NA,NA
"bodybuilder","teach",0.0175438596491228,NA,NA
"bodybuilder","train",0.0526315789473684,NA,NA
"bodybuilder","work",0.0175438596491228,NA,NA
"bodybuilder","workout",0.0526315789473684,NA,NA
"bodyguard","attack",0.0178571428571429,NA,NA
"bodyguard","block",0.0178571428571429,NA,NA
"bodyguard","buy",0.0178571428571429,NA,NA
"bodyguard","check",0.0178571428571429,NA,NA
"bodyguard","defense",0.0357142857142857,NA,NA
"bodyguard","depend",0.0178571428571429,NA,NA
"bodyguard","drink",0.0178571428571429,NA,NA
"bodyguard","employ",0.0178571428571429,NA,NA
"bodyguard","ensure",0.0178571428571429,NA,NA
"bodyguard","escape",0.0178571428571429,NA,NA
"bodyguard","fight",0.0178571428571429,NA,NA
"bodyguard","guard",0.0178571428571429,NA,NA
"bodyguard","help",0.0178571428571429,NA,NA
"bodyguard","hide",0.0535714285714286,NA,NA
"bodyguard","hire",0.0178571428571429,NA,NA
"bodyguard","keep",0.0178571428571429,NA,NA
"bodyguard","play",0.0178571428571429,NA,NA
"bodyguard","protect",0.321428571428571,NA,NA
"bodyguard","punch",0.0178571428571429,NA,NA
"bodyguard","rent",0.0178571428571429,NA,NA
"bodyguard","ride",0.0178571428571429,NA,NA
"bodyguard","run",0.0178571428571429,NA,NA
"bodyguard","safe",0.0178571428571429,NA,NA
"bodyguard","safety",0.0535714285714286,NA,NA
"bodyguard","security",0.0178571428571429,NA,NA
"bodyguard","sell",0.0178571428571429,NA,NA
"bodyguard","send",0.0357142857142857,NA,NA
"bodyguard","serve",0.0357142857142857,NA,NA
"bodyguard","talk",0.0178571428571429,NA,NA
"bodyguard","taste",0.0178571428571429,NA,NA
"bodyguard","trust",0.0178571428571429,NA,NA
"bodyguard","watch",0.0178571428571429,NA,NA
"bolt","admire",0.0133333333333333,NA,NA
"bolt","build",0.04,NA,NA
"bolt","charge",0.0133333333333333,NA,NA
"bolt","connect",0.0133333333333333,NA,NA
"bolt","construction",0.0266666666666667,NA,NA
"bolt","describe",0.0266666666666667,NA,NA
"bolt","electrocute",0.0133333333333333,NA,NA
"bolt","fasten",0.0666666666666667,NA,NA
"bolt","fix",0.04,NA,NA
"bolt","hammer",0.0266666666666667,NA,0.102287957
"bolt","hang",0.0133333333333333,NA,NA
"bolt","hold",0.133333333333333,NA,NA
"bolt","light",0.0133333333333333,NA,NA
"bolt","lighten",0.0133333333333333,NA,NA
"bolt","lock",0.0533333333333333,0.164,NA
"bolt","look",0.0133333333333333,NA,NA
"bolt","loose",0.0133333333333333,NA,NA
"bolt","loosen",0.0133333333333333,NA,NA
"bolt","lose",0.0133333333333333,NA,NA
"bolt","refill",0.0133333333333333,NA,NA
"bolt","repair",0.0133333333333333,NA,NA
"bolt","run",0.08,0.048,NA
"bolt","scare",0.0133333333333333,NA,NA
"bolt","screw",0.08,0.048,NA
"bolt","secure",0.0133333333333333,NA,NA
"bolt","shock",0.0133333333333333,NA,NA
"bolt","shoot",0.0133333333333333,NA,NA
"bolt","shut",0.0133333333333333,NA,NA
"bolt","speed",0.0133333333333333,NA,NA
"bolt","strike",0.0133333333333333,NA,NA
"bolt","swallow",0.0133333333333333,NA,NA
"bolt","throw",0.04,NA,NA
"bolt","tighten",0.0266666666666667,NA,NA
"bolt","tightene",0.0133333333333333,NA,NA
"bolt","tool",0.0133333333333333,NA,NA
"bolt","turn",0.0133333333333333,NA,NA
"bolt","unlock",0.0133333333333333,NA,NA
"bolt","unscrew",0.0133333333333333,NA,NA
"bolt","weight",0.0133333333333333,NA,NA
"bomb","blow",0.0540540540540541,0.013,NA
"bomb","clear",0.0135135135135135,NA,NA
"bomb","construction",0.0135135135135135,NA,0.087133671
"bomb","danger",0.0135135135135135,NA,NA
"bomb","defuse",0.0405405405405405,NA,NA
"bomb","destroy",0.0810810810810811,0.013,0.174046896
"bomb","detonate",0.0810810810810811,NA,NA
"bomb","diffuse",0.0135135135135135,NA,NA
"bomb","disable",0.0135135135135135,NA,NA
"bomb","drop",0.0135135135135135,NA,0.057893943
"bomb","eat",0.0135135135135135,NA,0.020858811
"bomb","explode",0.162162162162162,0.15,NA
"bomb","extinguish",0.0135135135135135,NA,NA
"bomb","harm",0.0135135135135135,NA,NA
"bomb","hold",0.0135135135135135,NA,0.115382253
"bomb","hurt",0.0135135135135135,NA,NA
"bomb","injure",0.0135135135135135,NA,NA
"bomb","kill",0.0945945945945946,NA,0.097471845
"bomb","launch",0.0135135135135135,NA,NA
"bomb","murder",0.0135135135135135,NA,0.243159615
"bomb","pain",0.0135135135135135,NA,NA
"bomb","paint",0.0135135135135135,NA,0.067057885
"bomb","panic",0.0135135135135135,NA,NA
"bomb","plant",0.027027027027027,NA,NA
"bomb","scare",0.0135135135135135,0.013,NA
"bomb","smell",0.0135135135135135,NA,0.051343603
"bomb","step on",0.0135135135135135,NA,NA
"bomb","stop",0.0135135135135135,NA,0.138994625
"bomb","terror",0.0135135135135135,NA,NA
"bomb","terrorism",0.0135135135135135,NA,NA
"bomb","terrorize",0.0135135135135135,NA,NA
"bomb","threat",0.0135135135135135,0.078,0.273370893
"bomb","threaten",0.0135135135135135,NA,0.283125542
"bomb","throw",0.0810810810810811,NA,0.096499238
"bomb","war",0.0135135135135135,0.124,NA
"bomb","weapon",0.0135135135135135,NA,NA
"bonbon","bake",0.0675675675675676,NA,NA
"bonbon","buy",0.0135135135135135,NA,NA
"bonbon","carry",0.0135135135135135,NA,NA
"bonbon","chew",0.027027027027027,NA,NA
"bonbon","cleanse",0.027027027027027,NA,NA
"bonbon","consume",0.0135135135135135,NA,NA
"bonbon","cover",0.0135135135135135,NA,NA
"bonbon","decorate",0.027027027027027,NA,NA
"bonbon","dry",0.0135135135135135,NA,NA
"bonbon","eat",0.310810810810811,NA,NA
"bonbon","enjoy",0.027027027027027,NA,NA
"bonbon","fill",0.0135135135135135,NA,NA
"bonbon","freeze",0.027027027027027,NA,NA
"bonbon","gift",0.0135135135135135,NA,NA
"bonbon","give",0.0540540540540541,NA,NA
"bonbon","heat",0.0135135135135135,NA,NA
"bonbon","look",0.0135135135135135,NA,NA
"bonbon","make",0.0540540540540541,NA,NA
"bonbon","melt",0.027027027027027,NA,NA
"bonbon","prepare",0.0135135135135135,NA,NA
"bonbon","present",0.0135135135135135,NA,NA
"bonbon","reward",0.0135135135135135,NA,NA
"bonbon","sell",0.0540540540540541,NA,NA
"bonbon","smell",0.0135135135135135,NA,NA
"bonbon","suck",0.027027027027027,NA,NA
"bonbon","swallow",0.0135135135135135,NA,NA
"bonbon","throw",0.027027027027027,NA,NA
"bonbon","treat",0.027027027027027,NA,NA
"bonbon","unwrap",0.027027027027027,NA,NA
"bondsman","advice",0.0212765957446809,NA,NA
"bondsman","arrest",0.0212765957446809,NA,NA
"bondsman","ask",0.0212765957446809,NA,NA
"bondsman","assist",0.0212765957446809,NA,NA
"bondsman","bail",0.127659574468085,NA,NA
"bondsman","bite",0.0212765957446809,NA,NA
"bondsman","bond",0.0638297872340425,NA,NA
"bondsman","buy",0.0212765957446809,NA,NA
"bondsman","chef",0.0212765957446809,NA,NA
"bondsman","communicate",0.0212765957446809,NA,NA
"bondsman","contact",0.0212765957446809,NA,NA
"bondsman","converse",0.0212765957446809,NA,NA
"bondsman","date",0.0212765957446809,NA,NA
"bondsman","fight",0.0212765957446809,NA,NA
"bondsman","forc",0.0212765957446809,NA,NA
"bondsman","give",0.0212765957446809,NA,NA
"bondsman","greet",0.0212765957446809,NA,NA
"bondsman","help",0.0638297872340425,NA,NA
"bondsman","hire",0.0425531914893617,NA,NA
"bondsman","hit",0.0212765957446809,NA,NA
"bondsman","hug",0.0212765957446809,NA,NA
"bondsman","kick",0.0212765957446809,NA,NA
"bondsman","kill",0.0212765957446809,NA,NA
"bondsman","money",0.0212765957446809,NA,NA
"bondsman","negotiate",0.0212765957446809,NA,NA
"bondsman","pay",0.0638297872340425,NA,NA
"bondsman","punche",0.0212765957446809,NA,NA
"bondsman","recover",0.0212765957446809,NA,NA
"bondsman","run",0.0212765957446809,NA,NA
"bondsman","security",0.0212765957446809,NA,NA
"bondsman","seek",0.0212765957446809,NA,NA
"bondsman","spy",0.0212765957446809,NA,NA
"bondsman","talk",0.0212765957446809,NA,NA
"bondsman","text",0.0212765957446809,NA,NA
"bondsman","work",0.0212765957446809,NA,NA
"bone","break",0.161764705882353,0.121,NA
"bone","broth",0.0147058823529412,NA,NA
"bone","bump",0.0147058823529412,NA,NA
"bone","bury",0.0147058823529412,NA,NA
"bone","carve",0.0147058823529412,NA,NA
"bone","cast",0.0147058823529412,NA,NA
"bone","chew",0.0441176470588235,NA,NA
"bone","connect",0.0147058823529412,NA,NA
"bone","cook",0.0882352941176471,NA,NA
"bone","crack",0.0147058823529412,NA,NA
"bone","decay",0.0147058823529412,NA,NA
"bone","decorate",0.0147058823529412,NA,NA
"bone","discover",0.0147058823529412,NA,NA
"bone","draw",0.0147058823529412,NA,NA
"bone","eat",0.0441176470588235,NA,NA
"bone","examine",0.0147058823529412,NA,NA
"bone","excavate",0.0147058823529412,NA,NA
"bone","feed",0.0147058823529412,NA,NA
"bone","fetch",0.0147058823529412,NA,NA
"bone","fix",0.0147058823529412,NA,NA
"bone","fracture",0.0147058823529412,NA,NA
"bone","graft",0.0147058823529412,NA,NA
"bone","grow",0.0294117647058824,NA,NA
"bone","hit",0.0147058823529412,NA,NA
"bone","marrow",0.0147058823529412,0.121,NA
"bone","move",0.0294117647058824,NA,NA
"bone","movement",0.0147058823529412,NA,NA
"bone","paint",0.0147058823529412,NA,NA
"bone","preserve",0.0147058823529412,NA,NA
"bone","provide",0.0294117647058824,NA,NA
"bone","sculpt",0.0147058823529412,NA,NA
"bone","set",0.0147058823529412,NA,NA
"bone","snap",0.0147058823529412,NA,NA
"bone","soak",0.0147058823529412,NA,NA
"bone","splint",0.0147058823529412,NA,NA
"bone","sprain",0.0147058823529412,NA,0.15445678
"bone","structure",0.0294117647058824,NA,NA
"bone","study",0.0294117647058824,NA,NA
"bone","support",0.0147058823529412,NA,NA
"bone","toss",0.0147058823529412,NA,NA
"bone","trash",0.0147058823529412,NA,NA
"bone","treat",0.0441176470588235,NA,NA
"bong","break",0.0545454545454545,NA,NA
"bong","buy",0.0181818181818182,NA,NA
"bong","choke",0.0181818181818182,NA,NA
"bong","clean",0.0363636363636364,NA,NA
"bong","decorate",0.0181818181818182,NA,NA
"bong","drop",0.0181818181818182,NA,NA
"bong","fill",0.0181818181818182,NA,NA
"bong","grow",0.0181818181818182,NA,NA
"bong","hide",0.0181818181818182,NA,NA
"bong","high",0.0181818181818182,NA,NA
"bong","hit",0.0545454545454545,NA,NA
"bong","hold",0.0181818181818182,NA,NA
"bong","inhale",0.0181818181818182,NA,NA
"bong","light",0.0181818181818182,NA,NA
"bong","pack",0.0181818181818182,NA,NA
"bong","pass",0.0363636363636364,NA,NA
"bong","plant",0.0181818181818182,NA,NA
"bong","play",0.0181818181818182,NA,NA
"bong","sell",0.0181818181818182,NA,NA
"bong","smok",0.0363636363636364,NA,NA
"bong","smoke",0.4,NA,NA
"bong","socialize",0.0181818181818182,NA,NA
"bong","sound",0.0181818181818182,NA,NA
"bong","we",0.0727272727272727,NA,NA
"bonnet","buy",0.0188679245283019,NA,NA
"bonnet","carry",0.0188679245283019,NA,NA
"bonnet","clean",0.0188679245283019,NA,NA
"bonnet","close",0.0188679245283019,NA,NA
"bonnet","contain",0.0188679245283019,NA,NA
"bonnet","cook",0.0188679245283019,NA,NA
"bonnet","cover",0.0754716981132075,NA,NA
"bonnet","cut",0.0188679245283019,NA,NA
"bonnet","fold",0.0188679245283019,NA,NA
"bonnet","give",0.0188679245283019,NA,NA
"bonnet","hang",0.0188679245283019,NA,NA
"bonnet","hide",0.0188679245283019,NA,NA
"bonnet","keep",0.0188679245283019,NA,NA
"bonnet","look",0.0188679245283019,NA,NA
"bonnet","origami",0.0188679245283019,NA,NA
"bonnet","protect",0.0943396226415094,NA,NA
"bonnet","remove",0.0188679245283019,NA,NA
"bonnet","shade",0.0188679245283019,NA,NA
"bonnet","shower",0.0188679245283019,NA,NA
"bonnet","sleep",0.0566037735849057,NA,NA
"bonnet","spread",0.0188679245283019,NA,NA
"bonnet","take",0.0188679245283019,NA,NA
"bonnet","throw",0.0188679245283019,NA,NA
"bonnet","tie",0.0566037735849057,NA,NA
"bonnet","warm",0.0377358490566038,NA,NA
"bonnet","wash",0.0377358490566038,NA,NA
"bonnet","wave",0.0188679245283019,NA,NA
"bonnet","wear",0.226415094339623,NA,NA
"bonnet","wrap",0.0188679245283019,NA,NA
"book","burn",0.0566037735849057,NA,NA
"book","buy",0.0188679245283019,NA,0.015864025
"book","carry",0.00943396226415094,NA,0.047319694
"book","close",0.00943396226415094,NA,NA
"book","cut",0.00943396226415094,NA,0.048781832
"book","decorate",0.00943396226415094,NA,NA
"book","display",0.00943396226415094,NA,NA
"book","draw",0.0188679245283019,NA,0.141670226
"book","experiment",0.00943396226415094,NA,NA
"book","fan",0.00943396226415094,NA,NA
"book","fire",0.00943396226415094,NA,NA
"book","flatten",0.00943396226415094,NA,NA
"book","flip",0.00943396226415094,NA,NA
"book","highlight",0.00943396226415094,NA,NA
"book","hit",0.00943396226415094,NA,0.060507186
"book","hold",0.00943396226415094,NA,0.047023041
"book","instruct",0.00943396226415094,NA,NA
"book","learn",0.0283018867924528,0.047,NA
"book","lend",0.00943396226415094,NA,0.084923479
"book","lift",0.00943396226415094,NA,0.054595641
"book","light",0.00943396226415094,NA,NA
"book","listen",0.00943396226415094,NA,0.050097748
"book","look",0.00943396226415094,NA,0.043025741
"book","make",0.00943396226415094,NA,0.053935989
"book","object",0.00943396226415094,NA,NA
"book","open",0.0188679245283019,NA,NA
"book","plate",0.00943396226415094,NA,NA
"book","press",0.00943396226415094,NA,0.055555556
"book","project",0.00943396226415094,NA,NA
"book","prop",0.00943396226415094,NA,NA
"book","publish",0.00943396226415094,NA,NA
"book","read",0.283018867924528,0.425,0.307391217
"book","recycle",0.00943396226415094,NA,NA
"book","rent",0.00943396226415094,NA,NA
"book","rip",0.00943396226415094,NA,NA
"book","sell",0.0188679245283019,NA,0.053390229
"book","share",0.00943396226415094,NA,NA
"book","show",0.00943396226415094,NA,NA
"book","sit",0.00943396226415094,NA,0.027004335
"book","slap",0.00943396226415094,NA,0.043294506
"book","stack",0.0283018867924528,NA,NA
"book","stand",0.00943396226415094,NA,0.050069396
"book","step",0.00943396226415094,NA,0.022501758
"book","step on",0.00943396226415094,NA,NA
"book","study",0.0188679245283019,0.055,NA
"book","teach",0.00943396226415094,NA,0.19824638
"book","tear",0.00943396226415094,NA,NA
"book","tell",0.00943396226415094,NA,0.20099293
"book","throw",0.0471698113207547,NA,0.055058404
"book","turn",0.00943396226415094,NA,NA
"book","weapon",0.00943396226415094,NA,NA
"book","write",0.0754716981132075,NA,0.254077315
"bookbinder","bind",0.128205128205128,NA,NA
"bookbinder","book",0.0256410256410256,NA,NA
"bookbinder","break",0.0256410256410256,NA,NA
"bookbinder","carry",0.0256410256410256,NA,NA
"bookbinder","distribute",0.0256410256410256,NA,NA
"bookbinder","fix",0.0256410256410256,NA,NA
"bookbinder","fry",0.0256410256410256,NA,NA
"bookbinder","gild",0.0256410256410256,NA,NA
"bookbinder","help",0.0256410256410256,NA,NA
"bookbinder","hold",0.153846153846154,NA,NA
"bookbinder","inform",0.0256410256410256,NA,NA
"bookbinder","keep",0.0256410256410256,NA,NA
"bookbinder","new book",0.0256410256410256,NA,NA
"bookbinder","note",0.0256410256410256,NA,NA
"bookbinder","open",0.0512820512820513,NA,NA
"bookbinder","order",0.0256410256410256,NA,NA
"bookbinder","organize",0.0512820512820513,NA,NA
"bookbinder","place",0.0256410256410256,NA,NA
"bookbinder","protect",0.0256410256410256,NA,NA
"bookbinder","put away",0.0256410256410256,NA,NA
"bookbinder","read",0.0256410256410256,NA,NA
"bookbinder","repair",0.0256410256410256,NA,NA
"bookbinder","separate",0.0512820512820513,NA,NA
"bookbinder","stay",0.0256410256410256,NA,NA
"bookbinder","teach",0.0256410256410256,NA,NA
"bookbinder","tie",0.0256410256410256,NA,NA
"bookbinder","write",0.0256410256410256,NA,NA
"bookcase","assemble",0.0192307692307692,NA,NA
"bookcase","barricade",0.0192307692307692,NA,NA
"bookcase","burn",0.0192307692307692,NA,NA
"bookcase","clean",0.0384615384615385,NA,NA
"bookcase","decorate",0.115384615384615,NA,NA
"bookcase","display",0.0192307692307692,NA,NA
"bookcase","dust",0.0192307692307692,NA,NA
"bookcase","empty",0.0192307692307692,NA,NA
"bookcase","fill",0.0192307692307692,NA,NA
"bookcase","hold",0.326923076923077,NA,NA
"bookcase","invert",0.0192307692307692,NA,NA
"bookcase","lend",0.0192307692307692,NA,NA
"bookcase","look",0.0192307692307692,NA,NA
"bookcase","push",0.0192307692307692,NA,NA
"bookcase","read",0.0769230769230769,NA,0.227095777
"bookcase","sell",0.0192307692307692,NA,NA
"bookcase","shelf",0.0192307692307692,NA,NA
"bookcase","store",0.153846153846154,NA,NA
"bookcase","turn",0.0192307692307692,NA,NA
"bookcase","want",0.0192307692307692,NA,NA
"bookend","begin",0.0181818181818182,NA,NA
"bookend","catch",0.0181818181818182,NA,NA
"bookend","culture",0.0181818181818182,NA,NA
"bookend","decorate",0.0545454545454545,NA,NA
"bookend","defense",0.0181818181818182,NA,NA
"bookend","doorstop",0.0181818181818182,NA,NA
"bookend","drop",0.0181818181818182,NA,NA
"bookend","fit",0.0181818181818182,NA,NA
"bookend","hold",0.218181818181818,NA,NA
"bookend","juggle",0.0181818181818182,NA,NA
"bookend","keep",0.0545454545454545,NA,NA
"bookend","look",0.0181818181818182,NA,NA
"bookend","move",0.0181818181818182,NA,NA
"bookend","organize",0.0363636363636364,NA,NA
"bookend","paperweight",0.0181818181818182,NA,NA
"bookend","place",0.0181818181818182,NA,NA
"bookend","play",0.0181818181818182,NA,NA
"bookend","prevent",0.0181818181818182,NA,NA
"bookend","read",0.0545454545454545,NA,NA
"bookend","retrieve",0.0181818181818182,NA,NA
"bookend","sit",0.0181818181818182,NA,NA
"bookend","store",0.0545454545454545,NA,NA
"bookend","support",0.0363636363636364,NA,NA
"bookend","take",0.0181818181818182,NA,NA
"bookend","throw",0.0727272727272727,NA,NA
"bookend","tidy",0.0181818181818182,NA,NA
"bookend","tighten",0.0181818181818182,NA,NA
"bookend","weapon",0.0363636363636364,NA,NA
"bookend","weigh",0.0181818181818182,NA,NA
"bookend","weight",0.0181818181818182,NA,NA
"bookkeeper","accost",0.0136986301369863,NA,NA
"bookkeeper","accounting",0.0273972602739726,NA,NA
"bookkeeper","add",0.0273972602739726,NA,NA
"bookkeeper","advice",0.0136986301369863,NA,NA
"bookkeeper","ask",0.0136986301369863,NA,NA
"bookkeeper","assist",0.0136986301369863,NA,NA
"bookkeeper","berate",0.0136986301369863,NA,NA
"bookkeeper","budget",0.0136986301369863,NA,NA
"bookkeeper","check",0.0136986301369863,NA,NA
"bookkeeper","clean",0.0136986301369863,NA,NA
"bookkeeper","cook",0.0136986301369863,NA,NA
"bookkeeper","educate",0.0136986301369863,NA,NA
"bookkeeper","exposure",0.0136986301369863,NA,NA
"bookkeeper","find",0.0136986301369863,NA,NA
"bookkeeper","fire",0.0136986301369863,NA,NA
"bookkeeper","give",0.0136986301369863,NA,NA
"bookkeeper","greet",0.0136986301369863,NA,NA
"bookkeeper","help",0.0410958904109589,NA,NA
"bookkeeper","hire",0.0273972602739726,NA,NA
"bookkeeper","increase",0.0136986301369863,NA,NA
"bookkeeper","inform",0.0136986301369863,NA,NA
"bookkeeper","invoice",0.0136986301369863,NA,NA
"bookkeeper","keep",0.0684931506849315,NA,NA
"bookkeeper","kill",0.0273972602739726,NA,NA
